__time,terminal,flight,arrivals,departures
2017-09-30T23:00:00.000Z,Tom Bradley International Terminal,International,686832,681638
2017-09-30T23:00:00.000Z,Terminal 4,Domestic,372938,347771
2017-09-30T23:00:00.000Z,Terminal 4,International,47957,76098
2017-09-30T23:00:00.000Z,Misc. Terminal,Domestic,126545,122702
2017-09-30T23:00:00.000Z,Misc. Terminal,International,3418,3845
2017-09-30T23:00:00.000Z,Terminal 6,International,69319,105922
2017-09-30T23:00:00.000Z,Terminal 6,Domestic,269133,263307
2017-09-30T23:00:00.000Z,Terminal 8,Domestic,143928,133292
2017-09-30T23:00:00.000Z,Terminal 8,International,4761,6654
2017-09-30T23:00:00.000Z,Terminal 2,Domestic,223879,252630
2017-09-30T23:00:00.000Z,Terminal 2,International,97010,105056
2017-09-30T23:00:00.000Z,Terminal 1,Domestic,424096,416369
2017-09-30T23:00:00.000Z,Terminal 5,International,11252,2270
2017-09-30T23:00:00.000Z,Terminal 5,Domestic,383484,388989
2017-11-01T00:00:00.000Z,Terminal 7,Domestic,303708,314119
2017-11-01T00:00:00.000Z,Terminal 7,International,71528,49197
2017-11-01T00:00:00.000Z,Terminal 2,International,76511,105762
2017-11-01T00:00:00.000Z,Terminal 2,Domestic,202484,239806
2017-11-01T00:00:00.000Z,Tom Bradley International Terminal,Domestic,12823,24502
2017-11-01T00:00:00.000Z,Tom Bradley International Terminal,International,657116,609473
2017-11-01T00:00:00.000Z,Terminal 6,International,49993,94427
2017-11-01T00:00:00.000Z,Terminal 6,Domestic,261506,260964
2017-11-01T00:00:00.000Z,Misc. Terminal,International,4794,3724
2017-11-01T00:00:00.000Z,Misc. Terminal,Domestic,118801,118945
2017-11-01T00:00:00.000Z,Terminal 8,International,5091,11444
2017-11-01T00:00:00.000Z,Terminal 8,Domestic,137451,126543
2017-11-01T00:00:00.000Z,Terminal 1,Domestic,414405,411376
2017-11-01T00:00:00.000Z,Terminal 5,International,11705,1245
2017-11-01T00:00:00.000Z,Terminal 5,Domestic,342013,367380
2017-11-01T00:00:00.000Z,Terminal 3,International,3127,20212
2017-11-01T00:00:00.000Z,Terminal 3,Domestic,303750,270942
2017-11-01T00:00:00.000Z,Terminal 4,International,44551,74994
2017-11-01T00:00:00.000Z,Terminal 4,Domestic,343114,316447
2017-12-01T00:00:00.000Z,Terminal 1,Domestic,406238,393409
2017-12-01T00:00:00.000Z,Misc. Terminal,International,4201,4382
2017-12-01T00:00:00.000Z,Misc. Terminal,Domestic,128320,121300
2017-12-01T00:00:00.000Z,Terminal 2,Domestic,211693,253464
2017-12-01T00:00:00.000Z,Terminal 2,International,83805,117454
2017-12-01T00:00:00.000Z,Terminal 7,International,78118,56650
2017-12-01T00:00:00.000Z,Terminal 7,Domestic,339834,349087
2017-12-01T00:00:00.000Z,Terminal 8,International,5085,11169
2017-12-01T00:00:00.000Z,Terminal 8,Domestic,117076,106661
2017-12-01T00:00:00.000Z,Terminal 3,Domestic,299893,267171
2017-12-01T00:00:00.000Z,Terminal 3,International,3135,29153
2017-12-01T00:00:00.000Z,Terminal 4,International,48278,82261
2017-12-01T00:00:00.000Z,Terminal 4,Domestic,352592,336914
2017-12-01T00:00:00.000Z,Tom Bradley International Terminal,Domestic,14788,30983
2017-12-01T00:00:00.000Z,Tom Bradley International Terminal,International,700304,690369
2017-12-01T00:00:00.000Z,Terminal 6,International,56224,113122
2017-12-01T00:00:00.000Z,Terminal 6,Domestic,266711,261583
2017-12-01T00:00:00.000Z,Terminal 5,International,12660,4562
2017-12-01T00:00:00.000Z,Terminal 5,Domestic,363441,375843
2018-01-01T00:00:00.000Z,Tom Bradley International Terminal,Domestic,12865,30396
2018-01-01T00:00:00.000Z,Tom Bradley International Terminal,International,766751,652035
2018-01-01T00:00:00.000Z,Terminal 2,Domestic,188857,223645
2018-01-01T00:00:00.000Z,Terminal 2,International,90336,104254
2018-01-01T00:00:00.000Z,Terminal 6,Domestic,242067,246790
2018-01-01T00:00:00.000Z,Terminal 6,International,57216,93868
2018-01-01T00:00:00.000Z,Terminal 3,International,1886,26113
2018-01-01T00:00:00.000Z,Terminal 3,Domestic,282955,254019
2018-01-01T00:00:00.000Z,Terminal 7,Domestic,314613,313654
2018-01-01T00:00:00.000Z,Terminal 7,International,73843,45513
2018-01-01T00:00:00.000Z,Terminal 4,International,56177,68399
2018-01-01T00:00:00.000Z,Terminal 4,Domestic,322493,300850
2018-01-01T00:00:00.000Z,Terminal 5,Domestic,343748,354639
2018-01-01T00:00:00.000Z,Terminal 5,International,12223,1476
2018-01-01T00:00:00.000Z,Terminal 8,International,5708,6687
2018-01-01T00:00:00.000Z,Terminal 8,Domestic,96228,91112
2018-01-01T00:00:00.000Z,Misc. Terminal,Domestic,110996,111379
2018-01-01T00:00:00.000Z,Misc. Terminal,International,4288,4148
2018-01-01T00:00:00.000Z,Terminal 1,Domestic,384416,390464
2018-02-01T00:00:00.000Z,Terminal 4,Domestic,299852,277116
2018-02-01T00:00:00.000Z,Terminal 4,International,48949,67230
2018-02-01T00:00:00.000Z,Terminal 5,International,9052,1437
2018-02-01T00:00:00.000Z,Terminal 5,Domestic,315370,328169
2018-02-01T00:00:00.000Z,Terminal 8,International,4405,5671
2018-02-01T00:00:00.000Z,Terminal 8,Domestic,91440,84014
2018-02-01T00:00:00.000Z,Terminal 7,Domestic,286693,294087
2018-02-01T00:00:00.000Z,Terminal 7,International,59071,38730
2018-02-01T00:00:00.000Z,Terminal 1,Domestic,350204,344725
2018-02-01T00:00:00.000Z,Terminal 6,Domestic,230682,232313
2018-02-01T00:00:00.000Z,Terminal 6,International,54481,87651
2018-02-01T00:00:00.000Z,Misc. Terminal,Domestic,106303,103157
2018-02-01T00:00:00.000Z,Misc. Terminal,International,4102,4169
2018-02-01T00:00:00.000Z,Terminal 2,Domestic,181130,219180
2018-02-01T00:00:00.000Z,Terminal 2,International,75425,90964
2018-02-01T00:00:00.000Z,Tom Bradley International Terminal,International,607039,582266
2018-02-01T00:00:00.000Z,Tom Bradley International Terminal,Domestic,9624,20040
2018-02-01T00:00:00.000Z,Terminal 3,Domestic,270473,238210
2018-02-01T00:00:00.000Z,Terminal 3,International,1572,18283
2018-03-01T00:00:00.000Z,Terminal 5,Domestic,375045,396888
2018-03-01T00:00:00.000Z,Terminal 5,International,13893,2137
2018-03-01T00:00:00.000Z,Terminal 7,Domestic,348330,366663
2018-03-01T00:00:00.000Z,Terminal 7,International,73152,48722
2018-03-01T00:00:00.000Z,Tom Bradley International Terminal,Domestic,10501,22767
2018-03-01T00:00:00.000Z,Tom Bradley International Terminal,International,715288,677571
2018-03-01T00:00:00.000Z,Misc. Terminal,Domestic,118267,118135
2018-03-01T00:00:00.000Z,Misc. Terminal,International,4564,4597
2018-03-01T00:00:00.000Z,Terminal 6,International,61063,108013
2018-03-01T00:00:00.000Z,Terminal 6,Domestic,260463,265983
2018-03-01T00:00:00.000Z,Terminal 2,International,94082,109685
2018-03-01T00:00:00.000Z,Terminal 2,Domestic,202342,242129
2018-03-01T00:00:00.000Z,Terminal 1,Domestic,417051,417551
2018-03-01T00:00:00.000Z,Terminal 4,International,56691,82713
2018-03-01T00:00:00.000Z,Terminal 4,Domestic,357875,343590
2018-03-01T00:00:00.000Z,Terminal 8,Domestic,106857,100612
2018-03-01T00:00:00.000Z,Terminal 8,International,5230,9555
2018-03-01T00:00:00.000Z,Terminal 3,Domestic,345144,318161
2018-03-01T00:00:00.000Z,Terminal 3,International,0,28777
2018-03-31T23:00:00.000Z,Terminal 5,International,12849,985
2018-03-31T23:00:00.000Z,Terminal 5,Domestic,364748,386724
2018-03-31T23:00:00.000Z,Terminal 8,International,5250,10765
2018-03-31T23:00:00.000Z,Terminal 8,Domestic,150184,145135
2018-03-31T23:00:00.000Z,Terminal 7,International,76387,44181
2018-03-31T23:00:00.000Z,Terminal 7,Domestic,326230,328970
2018-03-31T23:00:00.000Z,Misc. Terminal,International,6072,5934
2018-03-31T23:00:00.000Z,Misc. Terminal,Domestic,117475,117662
2018-03-31T23:00:00.000Z,Terminal 2,Domestic,186350,215667
2018-03-31T23:00:00.000Z,Terminal 2,International,98565,104790
2018-03-31T23:00:00.000Z,Terminal 6,International,60167,99847
2018-03-31T23:00:00.000Z,Terminal 6,Domestic,255199,263737
2018-03-31T23:00:00.000Z,Terminal 4,Domestic,354404,333620
2018-03-31T23:00:00.000Z,Terminal 4,International,59121,63694
2018-03-31T23:00:00.000Z,Terminal 1,Domestic,402201,401799
2018-03-31T23:00:00.000Z,Tom Bradley International Terminal,Domestic,12638,12288
2018-03-31T23:00:00.000Z,Tom Bradley International Terminal,International,750901,660882
2018-03-31T23:00:00.000Z,Terminal 3,Domestic,359880,338420
2018-03-31T23:00:00.000Z,Terminal 3,International,0,26647
2018-04-30T23:00:00.000Z,Tom Bradley International Terminal,Domestic,14860,20317
2018-04-30T23:00:00.000Z,Tom Bradley International Terminal,International,738321,750987
2018-04-30T23:00:00.000Z,Terminal 5,Domestic,397872,416328
2018-04-30T23:00:00.000Z,Terminal 5,International,13419,1187
2018-04-30T23:00:00.000Z,Terminal 6,Domestic,265966,275595
2018-04-30T23:00:00.000Z,Terminal 6,International,65162,112079
2018-04-30T23:00:00.000Z,Terminal 4,Domestic,375369,346179
2018-04-30T23:00:00.000Z,Terminal 4,International,56788,82790
2018-04-30T23:00:00.000Z,Misc. Terminal,Domestic,125139,120322
2018-04-30T23:00:00.000Z,Misc. Terminal,International,6184,6463
2018-04-30T23:00:00.000Z,Terminal 8,Domestic,170420,159488
2018-04-30T23:00:00.000Z,Terminal 8,International,4531,10371
2018-04-30T23:00:00.000Z,Terminal 2,Domestic,183730,210803
2018-04-30T23:00:00.000Z,Terminal 2,International,90806,109062
2018-04-30T23:00:00.000Z,Terminal 7,International,66755,48279
2018-04-30T23:00:00.000Z,Terminal 7,Domestic,341554,347309
2018-04-30T23:00:00.000Z,Terminal 3,International,0,30225
2018-04-30T23:00:00.000Z,Terminal 3,Domestic,386698,351795
2018-04-30T23:00:00.000Z,Terminal 1,Domestic,426759,414965
2018-05-31T23:00:00.000Z,Terminal 8,International,6418,15291
2018-05-31T23:00:00.000Z,Terminal 8,Domestic,183788,182939
2018-05-31T23:00:00.000Z,Terminal 3,Domestic,385539,360319
2018-05-31T23:00:00.000Z,Terminal 3,International,0,25507
2018-05-31T23:00:00.000Z,Terminal 4,International,65009,88313
2018-05-31T23:00:00.000Z,Terminal 4,Domestic,385538,371230
2018-05-31T23:00:00.000Z,Terminal 5,International,14654,701
2018-05-31T23:00:00.000Z,Terminal 5,Domestic,425939,461933
2018-05-31T23:00:00.000Z,Terminal 7,International,83902,58039
2018-05-31T23:00:00.000Z,Terminal 7,Domestic,352180,367860
2018-05-31T23:00:00.000Z,Terminal 6,Domestic,275701,283476
2018-05-31T23:00:00.000Z,Terminal 6,International,82450,140308
2018-05-31T23:00:00.000Z,Tom Bradley International Terminal,Domestic,16226,19777
2018-05-31T23:00:00.000Z,Tom Bradley International Terminal,International,787580,798427
2018-05-31T23:00:00.000Z,Terminal 2,International,94053,124028
2018-05-31T23:00:00.000Z,Terminal 2,Domestic,212470,252126
2018-05-31T23:00:00.000Z,Terminal 1,Domestic,416239,420142
2018-05-31T23:00:00.000Z,Misc. Terminal,International,5887,6701
2018-05-31T23:00:00.000Z,Misc. Terminal,Domestic,119934,121845
2018-06-30T23:00:00.000Z,Terminal 6,International,104500,142626
2018-06-30T23:00:00.000Z,Terminal 6,Domestic,281527,278438
2018-06-30T23:00:00.000Z,Terminal 8,Domestic,190387,184786
2018-06-30T23:00:00.000Z,Terminal 8,International,8740,18653
2018-06-30T23:00:00.000Z,Terminal 4,Domestic,411994,369497
2018-06-30T23:00:00.000Z,Terminal 4,International,74659,80668
2018-06-30T23:00:00.000Z,Terminal 7,International,93777,60226
2018-06-30T23:00:00.000Z,Terminal 7,Domestic,387616,389392
2018-06-30T23:00:00.000Z,Terminal 2,International,120811,127966
2018-06-30T23:00:00.000Z,Terminal 2,Domestic,217028,266959
2018-06-30T23:00:00.000Z,Terminal 5,Domestic,455005,484462
2018-06-30T23:00:00.000Z,Terminal 5,International,18375,1163
2018-06-30T23:00:00.000Z,Misc. Terminal,International,6988,6534
2018-06-30T23:00:00.000Z,Misc. Terminal,Domestic,122397,125741
2018-06-30T23:00:00.000Z,Terminal 1,Domestic,422807,423162
2018-06-30T23:00:00.000Z,Terminal 3,Domestic,417138,374719
2018-06-30T23:00:00.000Z,Terminal 3,International,0,29043
2018-06-30T23:00:00.000Z,Tom Bradley International Terminal,International,889348,798857
2018-06-30T23:00:00.000Z,Tom Bradley International Terminal,Domestic,19009,25432
2018-07-31T23:00:00.000Z,Terminal 3,International,0,24559
2018-07-31T23:00:00.000Z,Terminal 3,Domestic,392314,366557
2018-07-31T23:00:00.000Z,Terminal 5,Domestic,427344,457511
2018-07-31T23:00:00.000Z,Terminal 5,International,16676,825
2018-07-31T23:00:00.000Z,Tom Bradley International Terminal,Domestic,17360,20482
2018-07-31T23:00:00.000Z,Tom Bradley International Terminal,International,867142,773959
2018-07-31T23:00:00.000Z,Terminal 6,Domestic,271461,270351
2018-07-31T23:00:00.000Z,Terminal 6,International,100587,141861
2018-07-31T23:00:00.000Z,Terminal 2,Domestic,218324,267643
2018-07-31T23:00:00.000Z,Terminal 2,International,117505,125594
2018-07-31T23:00:00.000Z,Terminal 8,Domestic,177207,175344
2018-07-31T23:00:00.000Z,Terminal 8,International,7439,14694
2018-07-31T23:00:00.000Z,Terminal 4,Domestic,387490,364655
2018-07-31T23:00:00.000Z,Terminal 4,International,72403,81311
2018-07-31T23:00:00.000Z,Terminal 1,Domestic,419276,430453
2018-07-31T23:00:00.000Z,Terminal 7,International,83477,49303
2018-07-31T23:00:00.000Z,Terminal 7,Domestic,363188,371306
2018-07-31T23:00:00.000Z,Misc. Terminal,Domestic,121990,126807
2018-07-31T23:00:00.000Z,Misc. Terminal,International,6605,6407
2018-08-31T23:00:00.000Z,Terminal 6,International,76992,110975
2018-08-31T23:00:00.000Z,Terminal 6,Domestic,231807,232402
2018-08-31T23:00:00.000Z,Terminal 7,International,59422,39317
2018-08-31T23:00:00.000Z,Terminal 7,Domestic,294304,302404
2018-08-31T23:00:00.000Z,Terminal 8,International,4476,6884
2018-08-31T23:00:00.000Z,Terminal 8,Domestic,145864,142263
2018-08-31T23:00:00.000Z,Terminal 3,Domestic,322666,298298
2018-08-31T23:00:00.000Z,Terminal 3,International,0,19587
2018-08-31T23:00:00.000Z,Terminal 5,Domestic,363282,381927
2018-08-31T23:00:00.000Z,Terminal 5,International,11067,374
2018-08-31T23:00:00.000Z,Tom Bradley International Terminal,International,719036,679595
2018-08-31T23:00:00.000Z,Tom Bradley International Terminal,Domestic,6363,12884
2018-08-31T23:00:00.000Z,Terminal 4,International,65418,69289
2018-08-31T23:00:00.000Z,Terminal 4,Domestic,332474,316955
2018-08-31T23:00:00.000Z,Terminal 2,Domestic,177311,224174
2018-08-31T23:00:00.000Z,Terminal 2,International,119522,115034
2018-08-31T23:00:00.000Z,Misc. Terminal,Domestic,121861,117254
2018-08-31T23:00:00.000Z,Misc. Terminal,International,5562,5875
2018-08-31T23:00:00.000Z,Terminal 1,Domestic,377083,372523
2018-09-30T23:00:00.000Z,Terminal 4,International,60687,76406
2018-09-30T23:00:00.000Z,Terminal 4,Domestic,375859,346218
2018-09-30T23:00:00.000Z,Terminal 2,International,104443,110054
2018-09-30T23:00:00.000Z,Terminal 2,Domestic,202491,233231
2018-09-30T23:00:00.000Z,Terminal 6,Domestic,253827,245490
2018-09-30T23:00:00.000Z,Terminal 6,International,76165,107694
2018-09-30T23:00:00.000Z,Terminal 8,International,2461,5739
2018-09-30T23:00:00.000Z,Terminal 8,Domestic,156255,146807
2018-09-30T23:00:00.000Z,Terminal 3,Domestic,330385,297209
2018-09-30T23:00:00.000Z,Terminal 3,International,0,22479
2018-09-30T23:00:00.000Z,Terminal 7,International,56998,43503
2018-09-30T23:00:00.000Z,Terminal 7,Domestic,325942,328573
2018-09-30T23:00:00.000Z,Misc. Terminal,International,5778,6149
2018-09-30T23:00:00.000Z,Misc. Terminal,Domestic,129555,125285
2018-09-30T23:00:00.000Z,Tom Bradley International Terminal,Domestic,6368,21810
2018-09-30T23:00:00.000Z,Tom Bradley International Terminal,International,722027,711408
2018-09-30T23:00:00.000Z,Terminal 1,Domestic,426632,419453
2018-09-30T23:00:00.000Z,Terminal 5,Domestic,373226,388054
2018-09-30T23:00:00.000Z,Terminal 5,International,12226,399
2018-11-01T00:00:00.000Z,Terminal 6,International,57863,95804
2018-11-01T00:00:00.000Z,Terminal 6,Domestic,242146,239403
2018-11-01T00:00:00.000Z,Terminal 7,Domestic,332262,338807
2018-11-01T00:00:00.000Z,Terminal 7,International,60652,38666
2018-11-01T00:00:00.000Z,Terminal 4,International,54814,68870
2018-11-01T00:00:00.000Z,Terminal 4,Domestic,362623,341838
2018-11-01T00:00:00.000Z,Terminal 5,Domestic,368481,389079
2018-11-01T00:00:00.000Z,Terminal 5,International,10184,1033
2018-11-01T00:00:00.000Z,Terminal 1,Domestic,416863,408925
2018-11-01T00:00:00.000Z,Terminal 3,International,0,20761
2018-11-01T00:00:00.000Z,Terminal 3,Domestic,299981,286606
2018-11-01T00:00:00.000Z,Tom Bradley International Terminal,Domestic,6863,20608
2018-11-01T00:00:00.000Z,Tom Bradley International Terminal,International,673363,656630
2018-11-01T00:00:00.000Z,Terminal 8,Domestic,140835,136046
2018-11-01T00:00:00.000Z,Terminal 8,International,2090,7797
2018-11-01T00:00:00.000Z,Misc. Terminal,Domestic,118445,115395
2018-11-01T00:00:00.000Z,Misc. Terminal,International,5997,5872
2018-11-01T00:00:00.000Z,Terminal 2,International,94334,105096
2018-11-01T00:00:00.000Z,Terminal 2,Domestic,195081,223212
2018-12-01T00:00:00.000Z,Terminal 6,Domestic,240050,233713
2018-12-01T00:00:00.000Z,Terminal 6,International,60233,102635
2018-12-01T00:00:00.000Z,Terminal 7,International,62310,45969
2018-12-01T00:00:00.000Z,Terminal 7,Domestic,345586,350768
2018-12-01T00:00:00.000Z,Terminal 4,Domestic,386235,362205
2018-12-01T00:00:00.000Z,Terminal 4,International,56770,76469
2018-12-01T00:00:00.000Z,Terminal 2,International,72256,88265
2018-12-01T00:00:00.000Z,Terminal 2,Domestic,223855,267238
2018-12-01T00:00:00.000Z,Terminal 1,Domestic,416459,409581
2018-12-01T00:00:00.000Z,Terminal 3,International,27683,52348
2018-12-01T00:00:00.000Z,Terminal 3,Domestic,290020,262430
2018-12-01T00:00:00.000Z,Tom Bradley International Terminal,International,695583,714460
2018-12-01T00:00:00.000Z,Tom Bradley International Terminal,Domestic,6462,22452
2018-12-01T00:00:00.000Z,Misc. Terminal,International,6167,6518
2018-12-01T00:00:00.000Z,Misc. Terminal,Domestic,124925,116724
2018-12-01T00:00:00.000Z,Terminal 5,International,9330,1229
2018-12-01T00:00:00.000Z,Terminal 5,Domestic,376621,403418
2018-12-01T00:00:00.000Z,Terminal 8,Domestic,141705,139035
2018-12-01T00:00:00.000Z,Terminal 8,International,2148,5340
2019-01-01T00:00:00.000Z,Misc. Terminal,International,6428,5946
2019-01-01T00:00:00.000Z,Misc. Terminal,Domestic,111219,113395
2019-01-01T00:00:00.000Z,Terminal 7,Domestic,306081,303208
2019-01-01T00:00:00.000Z,Terminal 7,International,63683,38852
2019-01-01T00:00:00.000Z,Terminal 2,International,76661,76902
2019-01-01T00:00:00.000Z,Terminal 2,Domestic,215863,243266
2019-01-01T00:00:00.000Z,Terminal 6,Domestic,215954,220001
2019-01-01T00:00:00.000Z,Terminal 6,International,64363,93808
2019-01-01T00:00:00.000Z,Terminal 1,Domestic,378902,383736
2019-01-01T00:00:00.000Z,Tom Bradley International Terminal,Domestic,5631,22842
2019-01-01T00:00:00.000Z,Tom Bradley International Terminal,International,764571,666104
2019-01-01T00:00:00.000Z,Terminal 4,Domestic,352988,325064
2019-01-01T00:00:00.000Z,Terminal 4,International,66834,69857
2019-01-01T00:00:00.000Z,Terminal 8,International,2152,3054
2019-01-01T00:00:00.000Z,Terminal 8,Domestic,125553,120381
2019-01-01T00:00:00.000Z,Terminal 3,International,27188,45871
2019-01-01T00:00:00.000Z,Terminal 3,Domestic,266692,250610
2019-01-01T00:00:00.000Z,Terminal 5,Domestic,357695,366852
2019-01-01T00:00:00.000Z,Terminal 5,International,7354,449
2019-02-01T00:00:00.000Z,Terminal 3,Domestic,239246,225254
2019-02-01T00:00:00.000Z,Terminal 3,International,26502,43479
2019-02-01T00:00:00.000Z,Terminal 4,Domestic,324402,313939
2019-02-01T00:00:00.000Z,Terminal 4,International,52569,67211
2019-02-01T00:00:00.000Z,Terminal 5,Domestic,307999,323811
2019-02-01T00:00:00.000Z,Terminal 5,International,4693,158
2019-02-01T00:00:00.000Z,Terminal 6,Domestic,201865,204641
2019-02-01T00:00:00.000Z,Terminal 6,International,59524,87057
2019-02-01T00:00:00.000Z,Terminal 7,Domestic,276340,279185
2019-02-01T00:00:00.000Z,Terminal 7,International,51066,33012
